name;text;duration;start_clock;end_sec;start_sec;start_min;end_min;video_id
Birgitte Vind;Jeg synes, vi skal huske, at når vi frisætter, handler det netop om, at man har frihed til at gøre noget. Og så skal man jo diskutere herinde, hvor meget kontrol vi så mener der skal være med den her frisættelse, specielt når det kommer til natur- og miljøområdet. Det er for at tage det som eksempel. Jamen så vil det jo påvirke andre kommuner. Det er rigtigt, at det selvfølgelig godt kan være positivt, men jeg hører også ministeren sige, at man jo ikke lukker nogen døre i forhold til, om der er andre emner, man kan tage op og se på. Der er jo ikke noget, der er statisk i politik, og det kan da godt være, at der vil være nogle områder, hvor vi, ligesom vi har gjort det med grønne bymidter, kan lave nogle aftaler, som vi kan sprede ud til flere kommuner.;45.0;14:49:39;6656;6611;1:50:11;1:50:56;40
Birgitte Vind;Igen skal vi huske, at natur og miljø er noget, vi deler med hinanden. Så hvad du gør i én kommune, og hvad du undlader at gøre i én kommune, påvirker også andre kommuner. Det gør det også i forhold til biodiversiteten. Derfor synes jeg ikke, det er så enkelt. Men ordføreren har fuldstændig ret i, at der også er lavet aftaler om bymidter osv. Det er også noget, vi sætter rigtig stor pris på, altså at lave de her aftaler. Men igen er det jo noget, vi stadig væk har hånd i hanke med og holder øje med og kan følge, så vi ikke går længere, end at vi også stadig væk her i Folketinget kan tage det overordnede ansvar.;35.0;14:47:49;6536;6501;1:48:21;1:48:56;40
Birgitte Vind;Hvis vi tager f.eks. hastighedsgrænserne i byerne, er det allerede sådan, at politiet faktisk skal ind over, inden man som kommune træffer en afgørelse. Det er jo, fordi det er godt, at der også er nogle fælles regler, som vi alle sammen kan orientere os efter. Der kan være nogle faglige hensyn, som politiet har kendskab til, og som man måske ikke har kendskab til i den enkelte kommune. Jeg synes, vi skal passe rigtig meget på med, at det her med frisættelse ikke bliver et buzzword, som vi kan skubbe foran os i alle sammenhænge. Vi er et lillebitte land, og derfor er fælles regler og retningslinjer, bl.a. når det kommer til natur- og miljøområdet, jo også nogle grundlæggende værdier, så vi ved, hvad vi har at rette os efter.;37.0;14:46:04;6433;6396;1:46:36;1:47:13;40
Birgitte Vind;Tak. Jeg anerkender fuldt ud behovet for, at vi hele tiden har øje på de udfordringer, der er, og som ministeren også redegjorde for, er Digitaliseringsstyrelsen jo sådan set i fuld gang med at udsende vejledninger. Tingene går simpelt hen så stærkt, og der bliver også nogle gange opdaget problemer, vi ikke har kunnet forudsige på forhånd, og som vi så skal til at forholde os til. Det er jo desværre sådan, det er på det her område lige nu, som ministeren også fik redegjort for. Men jeg anerkender fuldt ud, at der er behov for det, men jeg synes simpelt hen stadig væk, at vi må holde på, at når der nu er vedtaget en forordning, bliver vi nødt til at lægge os i kølvandet af det, der kommer derfra.;35.0;14:32:27;5629;5594;1:33:14;1:33:49;41
Rosa Lund;Hvis man har fået tildelt dansk statsborgerskab, er man jo dansker, og det er derfor, jeg grundlæggende ikke forstår den forskel, som Dansk Folkeparti laver. Danske statsborgere er danske statsborgere, uanset hvordan man vender og drejer det. Så må jeg bare tilføje til Dansk Folkeparti, at det jo er Dansk Folkeparti, der har haft held med, at det er så svært at blive dansk statsborger i dag, som det er. Det er ikke noget, man kan lægge over på Enhedslisten, desværre. Jeg ville da ønske, at det var os, der havde styret udlændingepolitikken de sidste 20 år, men det er det ikke.;37.0;17:13:20;15284;15247;4:14:07;4:14:44;41
Rosa Lund;Hvis man opfylder kravene til dansk statsborgerskab, skal man have et dansk statsborgerskab. Og det skal ikke være nogen hemmelighed, at vi i Enhedslisten synes, at kravene er for stramme i dag. Jeg synes ikke og vi synes ikke i Enhedslisten, at man skal straffes ved ikke at kunne få dansk statsborgerskab for noget kriminalitet, man har begået for 10 år siden. Det er heldigvis sådan i det her land, at man ikke er straffet for evigt. Det er sådan, vores straffesystem fungerer. Det er det straffesystem, vi tror på i det her land, fordi vi ikke tror på, at man skal være kriminel eller dømt for evigt. Det er bl.a. også derfor, at vi ikke går ind for livstidsstraf, som andre partier her i Folketinget gør.;44.0;17:15:13;15404;15360;4:16:00;4:16:44;41
Rosa Lund;Det er det simpelt hen ikke, hr. Mikkel Bjørn. Hvis man tænker eksemplet til ende, hr. Mikkel Bjørn, så ville du jo fratage en person, som havde begået kriminalitet, og som var blevet dømt ved danske domstole, som man skal, statsborgerskab. Det er vi ikke modstandere af i Enhedslisten. Jeg kan forstå, at Dansk Folkeparti har lidt svært ved at læse vores politik, men det lever jeg så fint med. Personen ville være blevet dømt, og så havde vedkommende fået frataget sit danske statsborgerskab, hvis det stod til Dansk Folkeparti, og så ville vedkommende jo sidde på et udrejsecenter et eller andet sted. Hvordan skulle det hjælpe nogen som helst? Og hvordan skulle det i øvrigt generelt sikre, at der ikke ville være kriminalitet i Danmark? Det er bare for sige, at hvis det var så nemt, ville der jo ikke være nogen kriminalitet i Danmark. Dansk Folkeparti har jo haft held med, desværre må jeg sige, at hæve straffene i det her land de sidste 20 år. Har det stoppet kriminaliteten i det her land, hr. Mikkel Bjørn – ja eller nej?;58.0;17:09:06;15051;14993;4:09:53;4:10:51;41
Fie Hækkerup;Jo, jeg vil sige det sådan, at det spørgsmål, som rejses her, i forhold til udenlandsk arbejdskraft, selvfølgelig også skal vejes ind i den videre proces med det her forslag. Det tænker jeg sådan set er en helt naturlig del af det. Jeg synes, som ministeren var inde på, at man med rette kunne kigge mod f.eks. Lolland, som allerede har gjort sig gode erfaringer med at tage imod udenlandsk arbejdskraft.;32.0;19:36:50;23875;23843;6:37:23;6:37:55;44
Fie Hækkerup;»Flersprogspædagogik« kommer fra vores social- og sundhedsuddannelsesudspil, så det er mig bekendt ikke i ældreloven, men det fremgår i hvert fald af sosu-udspillet. I virkeligheden går jeg ikke så meget op i, hvad det er for nogle ord, vi skriver i udspillene. Jeg går mere op i, om vi får skabt nogle løsninger, der faktisk virker derude lokalt. Det, jeg egentlig prøvede at sige med det, var, at jeg sådan synes, det er fornuftigt, at vi f.eks. uddanner vores undervisere på skolerne til at kunne løfte de sprogligt svage elever.;34.0;19:33:31;23678;23644;6:34:04;6:34:38;44
Fie Hækkerup;I virkeligheden tænker jeg det her sådan, at vi alle sammen er interesserede i, at medarbejderne kan kommunikere ordentligt med de ældre borgere. Det handler om, hvordan man anskuer og løser det her problem bedst muligt med de sprogbarrierer, som der kan være, hvis man har problemer med sproget – det kan også være ordblindhed og alle mulige andre ting, som besværliggør hverdagen. Der mener jeg, at man i højere grad løser det ved f.eks. at lave sprogstøtte, ved at lave sprogscreening og ved at opkvalificere underviserne til at kunne undervise i flersprogspædagogik end ved at indføre nationale standarder og mere detailstyring og kontrol, som er noget af det, som jo lige præcis tager tiden væk fra borgerne. Det er jo al den her detailstyring, al den her kontrol og det her tilsyn, som tager tiden væk den tid, der skal bruges til trygheden i ansigt til ansigt-kontakten.;64.0;19:31:47;23604;23540;6:32:20;6:33:24;44
Marlene Harpsøe;"Tak for svaret. Ministeren siger, der skal være lokal frihed og lokalt ansvar, og det kan jeg sådan set ikke være uenig i. Men samtidig fremlægger regeringen jo også et forslag om, at nu skal der mere sprogstøtte og sprogscreening til social- og sundhedselever. Det er jo dejligt, men det går måske lidt imod de tanker, som regeringen måske ellers havde på området; jeg skal ikke kunne sige, om der er noget dér. Når det så er sagt, siger ministeren: Kvaliteten skal være i orden, og man skal sætte nogle mål. Så hvordan får vi målt på kvaliteten i forhold til danskkundskaberne i ældreplejen? Hvordan vil ministeren sikre det?";36.0;19:20:48;22917;22881;6:21:21;6:21:57;44
Marlene Harpsøe;Så vil jeg da også selv stille mig op i rosekoret. Det er ikke nogen hemmelighed – jeg har sagt det offentligt mange gange – at da jeg var helt ung, havde jeg en plakat af fru Pia Kjærsgaard hængende på mit værelse. »Danmarks hjemmehjælp« stod der. Jeg har nemlig også altid kæmpet for hjemmeplejen, og det har fru Pia Kjærsgaard også gjort, så tak for det. Når det så er sagt, synes jeg, at der var sådan en lidt kedelig ordveksling tidligere i dag, foranlediget af, at fru Pia Kjærsgaard stillede mig et spørgsmål, mens jeg var på talerstolen som ordfører. Når jeg nu tager det op igen, er det jo, fordi jeg ikke synes, fru Pia Kjærsgaard stillede det rigtige spørgsmål til mig. Jeg synes, fru Pia Kjærsgaard skulle have stillet et spørgsmål til mig om, hvad det var, Danmarksdemokraterne så ville stemme til det her beslutningsforslag, hvis det kom til afstemning. Så havde jeg sagt, at vi ville stemme for, men fru Pia Kjærsgaard undlod at stille det spørgsmål. Det synes jeg bare er hamrende ærgerligt, og derfor vil jeg gerne lige sige, at vi altså stemmer for i Danmarksdemokraterne. Det mandat har jeg fået af folketingsgruppen tidligere i dag.;66.0;20:30:06;27105;27039;7:30:39;7:31:45;44
Marlene Harpsøe;Ministeren kaldte det her forslag om nationale standarder for danskkundskaber i ældreplejen for en bureaukratisk løsning  med mere kontrol med ældreplejen. Det er jo et synspunkt, men hvis vi skal gå planken ud, i forhold til hvad der er bureaukrati, og hvornår vi skal gribe ind fra Christiansborgs side og lave nogle regler eller ikke lave nogle regler, så kunne man også sige, at en del af regeringens forslag om at indføre mindre faste teams i ældreplejen jo også er at gribe ind, altså ved at man siger: I skal organisere jer på en bestemt måde. Men der er jo ingen herinde, der kunne drømme om at sige, at det var en dårlig idé. Faktisk er vi alle sammen enige om, at mindre faste teams er en god idé. Så hvornår er der tale om bureaukrati, og hvornår er der ikke tale om bureaukrati? Er det et spørgsmål om, hvem der fremsætter forslaget, altså om det kommer fra regeringen eller fra et oppositionsparti?;55.0;19:45:42;24430;24375;6:46:15;6:47:10;44
Louise Brown;Tak for svaret, minister, og jeg er enig i, at vi både har en udfordring med fertiliteten, hvor ministeren også nævner, at hver fjerde har udfordringer, men jo også med en befolkningsvækst, der går den forkerte vej. Men tiden er også afgørende for sådan et vellykket fertilitetsforløb, og som vi lige var inde på, er der ventetider. Den her ufrivillige barnløshed og fertilitetsbehandlingerne kan nemlig være ekstremt opslidende, som ministeren også var inde på, og der er grænser for, hvor længe kvinden og parforholdet kan holde til den slags. Det er enormt indgribende at skulle stikke sig konstant, at skulle ændre på cyklussen, at skulle opleve at have scanninger på klinikken aflyst, eller hvor det ændrer sig med kort varsel. Så det er noget, der griber ind i hele familien og parforholdet på en ret vild måde, og kvindens alder er jo også en faktor for at have en god chance for succes. Uret tikker jo, og det gør det også, når man begynder i et forløb på en fertilitetsklinik, og den her ventetid kan være gift for sådan et forløb. Venstre og Liberal Alliance har jo tidligere været enige om flere dele af den her debat. Vi i Liberal Alliance har i vores seneste sundhedsudspil foreslået at udvide udrednings- og behandlingsgarantien på netop det her område til også at omfatte fertilitetsbehandlingen. Og det er ifølge Venstres hjemmeside også Venstres politik, og ministeren var lidt inde på det, men er det stadig sådan? Vil Venstre gerne udvide både retten til udredning og behandlingsgarantien til også at omfatte fertilitetsområdet?;96.0;13:34:46;2229;2133;0:35:33;0:37:09;41
Louise Brown;Det afgørende problem i den her danske fertilitetsbehandling er for mig at se ikke antallet af forsøg, eller at man selv skal betale for forsøg nummer to. Lige nu er det store problem de ventetider, der er, og at man også kan opleve at blive afmeldt sådan en behandling i flere måneder, simpelt hen på grund af manglende kapacitet. Det må jo være frygteligt, når man så ved, at der netop er en mulighed derude i det private, som i dag faktisk også varetager over halvdelen af de fertilitetsbehandlinger, der er i vores land. Så det er glædeligt at høre, at ministeren gerne vil kigge på det her område. Hvornår skal vi så i gang med det?;38.0;13:37:09;2314;2276;0:37:56;0:38:34;41
Karina Lorentzen Dehnhardt;Jamen det er mig, der takker. Og jeg kan konstatere, at vi er et stort mindretal, der trods alt ønsker at sætte det her i gang. Det håber jeg at regeringen lytter til, ligesom jeg også håber, at regeringen lytter til de mange organisationer, som også peger på, at vi har behov for den her undersøgelse, herunder faktisk også Mandecentret. Jeg synes jo, at det er interessant, at det både er kvindeorganisationer og organisationer, der repræsenterer mænd, som mener, at vi har brug for mere viden på det her område. Jeg synes faktisk, at vi skylder ofrene at sikre, at det kommer.;36.0;17:43:51;17100;17064;4:44:24;4:45:00;44
Karina Lorentzen Dehnhardt;SF er et parti, der igennem ret mange år har krævet afbureaukratisering i politiet og har ønsket færre mål. Jeg ønsker ikke at indføre meget rigide bestemmelser for, hvordan et signalement skal udformes. Det må simpelt hen ligge inden for skiven af, hvad politiet selv kan arbejde med. Hvis hr. Mikkel Bjørn ønsker sig mere statistik på området, vil jeg foreslå, at man stiller et forslag om krav om statistik på området og ikke et krav om signalementer. Det mener jeg er den forkerte vej at gå.;32.0;16:12:47;11632;11600;3:13:20;3:13:52;44
Karina Lorentzen Dehnhardt;Nu har mine kollegaer jo taget fat på problemstillingen om, hvorvidt vi varetægtsfængsler for meget. Jeg tror, at selv hvis vi kiggede på alle de omkringliggende lande, ville vi nok komme frem til, at vi varetægtsfængsler langt mere end rigtig mange andre lande. Så der er nok noget, der tyder mere på, at Danmark stikker ud her, end at det er de andre lande, der varetægtsfængsler for lidt. Det, jeg gerne vil spørge til, er en lille flig af det, for jeg er meget optaget af børnene, altså de indsattes børn. Jeg synes jo, at børn skal have krav på kontakt med deres forældre. Der er faktisk rigtig mange af de her børn, som sidder og forestiller sig, at far er på vand og brød og sidder i en sort-hvid-stribet dragt med en kugle om benene, for det er det, de ser i tegnefilmene. De er enormt bekymrede for, hvad der jo typisk er en far. Men der er jo besøgs- og brevkontrol, og det spænder rigtig meget ben for, at de kan få besøg af de her børn, og hvis de får besøg, er det sådan noget, der ligger i institutionstiden eller i skoletiden, fordi der skal være en politimand til stede. Den type foranstaltninger overforbruger vi også. Så er det noget, ministeren kunne tænke sig at kigge på og sørge for, altså at besøg kan finde sted på tidspunkter, hvor det ikke går ud over skoletiden?;76.0;17:59:47;18096;18020;5:00:20;5:01:36;44
Sophie Løhde;Vi er i regeringen meget optagede af at hjælpe ufrivilligt barnløse og i det hele taget at styrke adgangen til fertilitetsbehandling i Danmark. Nedsat frugtbarhed er en af de mest udbredte sygdomme i dag. Op imod en fjerdedel af dem, som ønsker at blive forældre, oplever i dag problemer med at få det til at lykkes. Det er ekstremt hårdt og belastende at opleve ufrivillig barnløshed, og det har også store menneskelige konsekvenser for de berørte. Samtidig kan vi også se, at antallet af fødte børn i Danmark er faldende. Det er i sig selv en samfundsudfordring, som vi gerne vil gøre noget ved, og det er derfor, at vi gerne vil styrke fertilitetsindsatsen ved både at tilbyde flere forsøg, men også at give mulighed for at kunne få hjælp til det andet barn. Og det er derfor, at vi fra regeringens side har meldt ud, at vi nu er parate til og gerne vil investere et trecifret millionbeløb til bekæmpelse af barnløshed. Jeg er dog også enig med spørgeren i, at vi aktuelt i dag har udfordringer med ventetider til fertilitetsbehandling, og derfor vil vi jo bl.a. også bruge de penge, vi vil investere i fertilitetsbehandlingen, til at opbygge kapaciteten på de offentlige fertilitetsklinikker, så vi kan nedbringe ventetiden. Der vil også være en implementeringsperiode, men vi vil samtidig også have fokus på, hvordan vi kan bruge kapaciteten på de private fertilitetsklinikker og få dem inddraget til at kunne give hjælp. Det er noget af det, vi nu vil gå i dialog med bl.a. Danske Regioner omkring. Til gengæld er vores mål helt klart, nemlig at sikre, at der kan være en hurtigere adgang til fertilitetsbehandling.;101.0;13:33:03;2131;2030;0:33:50;0:35:31;41
Sophie Løhde;Nu står jeg her som indenrigs- og sundhedsminister på vegne af regeringen, men jeg vil da gerne give en serviceoplysning. For Venstre kom, synes jeg, inden folketingsvalget med et rigtig godt fertilitetsudspil, og vi har nu på ét år gennemført to ud af de tre forslag, som vi kom med, og jeg er rigtig stolt af, at vi har sørget for at sikre, at vi har kunnet sætte så mange flueben på så kort tid. Nu er jeg som indenrigs- og sundhedsminister også optaget af, at vi skal have bekæmpet de alt for lange ventetider, og det er egentlig også derfor, jeg har et meget fordomsfrit blik i forhold til at sige, at når vi nu skal have opbygget kapaciteten, så lad os da også gå ind i en dialog omkring, hvordan vi kan bruge de private aktører til at sikre, at vi kan give parrene og de enlige kvinder en hurtigere adgang til fertilitetsbehandling i Danmark.;46.0;13:36:22;2275;2229;0:37:09;0:37:55;41
Betina Kastbjerg;Jeg synes jeg også, jeg nævnte i min tale, at det var vigtigt for os. Men der er også et hensyn i forhold til det her beslutningsforslag, som ikke er nævnt af Dansk Folkeparti. Der står, at man vil tage de økonomiske konsekvenser, og i det her forslag henviser man til, at det må kunne tages inden for den eksisterende ramme. Det tror jeg bare ikke man kan. Jeg tror, det her er lidt mere ressourcekrævende, end Dansk Folkeparti måske forestiller sig, både for domstolene og for politiet. Og det er det, vi gerne vil have undersøgt, inden vi ligesom kan tage endelig stilling til, om vi kan tilslutte os det eller vi ikke kan.;31.0;16:22:47;12231;12200;3:23:20;3:23:51;44
Betina Kastbjerg;Som jeg også nævnte i min tale, er vi af den overbevisning, at politiet faktisk udsender de rigtige signalementer, når de sender en efterlysning ud. Der kan jo være nogle efterforskningsmæssige hensyn at tage, når man udsender et signalement, men jeg synes, at i mange af de tilfælde, som jeg læser mig til i mit lokalområde, skriver man det. Bl.a. i forbindelse med det der forsøg på kidnapning af to piger i Herning udsender man et signalement: To mænd, der er brune i huden. Så jeg synes, at medierne gør det, og vi kan jo nok ikke herindefra lovgive om, hvad medierne skriver om, og hvordan medierne formidler et signalement, men jeg synes i hvert fald, at jeg oplever, at man ofte skriver det.;40.0;16:21:33;12166;12126;3:22:06;3:22:46;44
Betina Kastbjerg;Tak for ordet. I Danmark varetægtsfængsler man, hvis den sigtede har gjort noget strafbart, som har en strafferamme på 1 år og 6 måneders fængsel. Derudover skal dommeren vurdere, at der er en risiko for, at den sigtede flygter, at den sigtede vil begå nye lovovertrædelser, eller at den sigtede vil prøve at forhindre opklaringen af sagen, f.eks. ved at slette sine spor eller påvirke vidner eller medgerningsmænd. Det synes jeg sådan set er ret fine argumenter for at varetægtsfængsle. I Danmarksdemokraterne ønsker vi ikke, at gerningsmænd, som kunne være sigtet for frygtelige forbrydelser, skal kunne gå frit rundt og kommunikere med omverdenen og potentielt obstruere en efterforskning, som vi så det med ubådssagen. Vi mener i Danmarksdemokraterne heller ikke, at vi af hensyn til f.eks. ofre for personfarlig kriminalitet kan tage så store hensyn til gerningsmanden, som det i så omfattende grad foreslås med forslaget. Det er vores klare overbevisning, at for at bevare borgernes retsfølelse og retssikkerhed er det nødvendigt, at varetægtsarrestanter forbliver bag lås og slå. I Danmarksdemokraterne står vi altid på offerets side. Forslagsstillerne henviser til svaret på spørgsmål 382 fra Retsudvalget af 6. marts 2023 om hyppigere og længere varetægtsfængslinger. Men tabellen siger jo noget andet. Her kan man se, at antallet af varetægtsfængslinger er faldet støt fra 2014 til 2022. Til gengæld er det korrekt, at de varetægtsfængslede sidder længere i varetægt i 2022, end de gjorde i 2014. Men det skal jo bl.a. nok også ses i lyset af de lange ventetider hos domstolene. Nu har vi lige indgået en ny flerårsaftale om domstolene med henblik på at nedbringe de lange ventetider, så jeg forstår heller ikke helt grundlaget for at fremsætte beslutningsforslaget. Så i Danmarksdemokraterne kan vi ikke støtte forslaget.;102.0;18:33:30;20145;20043;5:34:03;5:35:45;44
Marie Bjerre;Det er jo korrekt, at udviklingen sker meget, meget hurtigt på det her område, og derfor er det også svært lovgivningsmæssigt at følge med. Forordningen om kunstig intelligens blev jo sådan set fremsat allerede i 2022 på et tidspunkt, hvor ikke engang ChatGPT havde fået sit folkelige gennembrud. Så derfor kommer lovgivningen jo på bagkant af udviklingen. Det er jo meget naturligt. Men jeg fastholder, at vi på ingen måde sidder på hænderne, og at vi er meget opmærksomme på at yde vejledning og rådgivning i brugen af kunstig intelligens. Det er også derfor, at Datatilsynet har udgivet vejledninger i forbindelse med offentlige myndigheders udvikling og brug af kunstig intelligens, og Digitaliseringsstyrelsen har altså også udgivet guides til både offentlige myndigheder og til virksomheder omkring brugen af kunstig intelligens. Så der sker jo meget på området i forhold til at vejlede og rådgive både offentlige myndigheder og virksomheder. Men for mig er det vigtigt, at den vejledning og rådgivning også bliver ved med at flugte med det, der kommer med kunstig intelligens-forordningen. Vi kan ikke gå videre end den.;61.0;14:21:56;5024;4963;1:22:43;1:23:44;41
Marie Bjerre;Der er ingen modstand mod hjælp og vejledning til vores virksomheder og offentlige myndigheder i forhold til brug af kunstig intelligens. Tværtimod mener jeg faktisk, vi har en meget stor opgave i at hjælpe, vejlede og rådgive vores virksomheder i brugen af kunstig intelligens. Men der, hvor uenigheden opstår, er, med hensyn til om vi skal anlægge et udvidet forsigtighedsprincip i forhold til kunstig intelligens-forordningen. Jeg mener, at den vejledning og rådgivning, vi giver vores virksomheder og offentlige myndigheder, skal følge forordningen og være inden for rammerne af det. Vi kan ikke begynde at lave nogle andre retningslinjer eller tillægge et andet princip, som ikke flugter med forordningen.;35.0;14:23:40;5102;5067;1:24:27;1:25:02;41
Marie Bjerre;Hvis det kun var 55 mio. kr., der afgjorde udviklingen af kunstig intelligens for Danmark, stod det skidt til. De 55 mio. kr. er afsat til en strategisk ramme for udvikling af kunstig intelligens for at presse på for yderligere investeringer i kunstig intelligens. Jeg tror, at ordføreren er enig med mig i, at det jo ikke er den offentlige stat, der skal investere i kunstig intelligens. Vores virksomheder skal med og investere i kunstig intelligens, og det er vigtigt for mig som digitaliseringsminister at få sendt et signal til vores erhvervsliv om at komme i gang. Der er masser af muligheder, og det er ikke os, der politisk skal være til hinder for at udnytte de kæmpe muligheder og potentialer, der er. Derfor mener jeg, det er vigtigt, at vi også fra offentlig side får sat en strategisk retning for kunstig intelligens.;43.0;14:24:46;5176;5133;1:25:33;1:26:16;41
Peter Kofod;Tak for det, og tak for en fin tale. Jeg synes egentlig, justitsministeren rammer mange balancer rigtigt og fornuftigt i sin tale. Jeg konfronteres en gang imellem af borgere, der sender mig enkeltsager og spørger, om det ikke er urimeligt, at f.eks. i den her situation er der ikke varetægtsfængsling og der er personen sat fri, indtil der kan ske noget andet. Nu stiller jeg et meget ledende spørgsmål, men det kan vel også være, justitsminister, at der er nogle sager, hvor vi faktisk varetægtsfængsler for lidt, altså hvor der, hvis vi havde den kapacitet i vores kriminalforsorg, der skulle til, og hvis vi førte den retspolitik, vi fuldstændig kunne drømme om, ville være situationer, hvor vi ville varetægtsfængsle mere eller længere, end vi gør i dag, ikke sandt, justitsminister?;47.0;18:03:52;18312;18265;5:04:25;5:05:12;44
Peter Kofod;"Tak for det, formand. Tak til SF for at fremsætte det her beslutningsforslag, og i særdeleshed tak til ordføreren, fru Lisbeth Bech-Nielsen, der jo om nogen har kæmpet den kamp om alt, hvad der handler om digitalisering og kunstig intelligens, i snart en halv menneskealder, både på og uden for Christiansborg. Jeg læste på et socialt medie her for nylig, hvor der blev diskuteret kunstig intelligens på Christiansborg, og en bekendt af mig havde skrevet i et kommentarfelt, at det dog var dejligt med kunstig intelligens på Christiansborg, for så var der dognogenintelligens på Christiansborg. Spøg til side. Jeg synes, det er helt åbenlyst, at vi selvfølgelig har brug for at diskutere det her. Jeg bliver en lille smule træt af, når vi har de her diskussioner, at der altid bliver henvist til et eller andet EU-spor, for når man tænker på, hvor vigtig den her dagsorden er, vil jeg sige: Hvad har vi lært af andre dagsordener, der er vigtige? Det er, at hvis de er så vigtige, er det en dum idé at overlade det til EU. Så er det i hvert fald noget, som vi har brug for at diskutere rigtig meget selv; det kan også være, at vi har brug for at diskutere det i EU-regi, men det giver enormt god mening, at vi også diskuterer det her. Det giver også mening, at Danmark som et af de mest digitaliserede lande i Europa selvfølgelig har en stærk stemme i det her blandt andre lande, og at vi har en minister, som er aktiv over for andre lande i det arbejde, der foregår i Bruxelles. Så langt hen ad vejen er jeg enormt positiv over for SF's forslag. Jeg ved ikke, om det rigtige er at lande en beretning på det, eller om det er at sende det til afstemning. Det må ordføreren jo om. Men vi er faktisk meget positive over for nogle af de takter, der ligger i det. For opfindelsen af kunstig intelligens er måske en af de største opdagelser i menneskehedens nyere historie, noget af det, der vil ændre vores samfund allermest i de her år og i de kommende år i særdeleshed. Og der synes jeg og der synes vi i Dansk Folkeparti, at det er meget vigtigt, at der er en stærk politisk lovbaseret regulering – at det ikke er firmaer, der er på den anden side af jordkloden, der får lov til at sætte dagsordenen for, hvad man kan og ikke kan med kunstig intelligens, men at det er noget, hvor vi har noget gennemsigtighed, og også noget, hvor det er demokratiets spilleregler, der er afgørende for, hvordan den her teknologi vil udfolde sig. Det er det ene aspekt i det. Det andet aspekt er, at den vestlige civilisation jo er i en enorm konkurrence med andre civilisationer, der måske tager nogle helt andre hensyn, end vi vil gøre – f.eks. det, der foregår i Kina i de her år, som også buldrer derudad og buldrer fremad, men som har nogle helt andre værdier, man lægger ned over den her nye teknologi. Så min konklusion er, at der er mange gode ting i det her forslag, og det vil vi meget gerne arbejde videre med, og store dele af det kan vi for så vidt også støtte. Tak for ordet.";180.0;15:11:21;8108;7928;2:12:08;2:15:08;41
Magnus Heunicke;Helt grundlæggende er det forureneren, der skal betale, og hvis vi har at gøre med nogen, der forlader et område, sælger et område, hvor de har forurenet, så er det forureneren, der skal betale. Det ville så være rimelig nemt at finde ud af, hvem det er, der har haft området, og hvad det er, der er sket af aktiviteter, som gør, at vi altså nu har en forurening på det her område. Jeg er helt enig i, at midlerne er sparsomme, når vi sidder og forhandler. Dog synes jeg, det var et betragteligt beløb, man afsatte der i 2021. Der er jo også drøftelser af det arbejde, der foregår i vores regioner, med netop at rense op efter generationsforureningerne, og om, hvad der så er behov for. Der er udbud i gang osv. Men jeg vil være meget, meget lydhør over for, hvad det er, eksperterne siger derude, altså hvad det er, der konkret skal se. For nogle steder vurderer de jo, at man ikke skal rydde op i den forurenede jord. Der er ikke noget rent jord at putte i i stedet for, og det er bedre, at den forurening, der er, er indkapslet, end at der bliver ryddet op i den. Det er jo en konkret vurdering, som eksperterne må foretage derude.;68.0;16:15:07;11807;11739;3:15:39;3:16:47;40
Magnus Heunicke;Den her grænse er jo også en grænse, som har været anvendt i de miljørapporter, som er lavet forud, og som branchen jo har været involveret i udarbejdelsen af. Når der så er en bemyndigelse til at gå længere, er det jo, fordi der også er en politisk aftalekreds om den cirkulære ændring af den her branche, og det er den aftalekreds, som selvfølgelig vil blive orienteret om, hvordan udviklingen går, og selvfølgelig også om, hvis vi skal aftale de næste skridt. På den måde er det jo korrekt, at det er ministeren, der så har ansvaret for at udmønte det, der så til den tid formentlig vil være en bekendtgørelse. Men selvfølgelig vil Folketinget blive orienteret, og jeg skal nok også sikre mig, at orienteringen om, hvordan det går, ikke kun er til aftalekredsen, men også til de partier, som ikke er med eller er trådt ud af aftalekredsen, altså en orientering om og en status på, hvordan det går med at få det her løbet i gang.;54.0;14:10:30;4316;4262;1:11:02;1:11:56;40
Erling Bonnesen;Tak for det. Der er et par korte bemærkninger. Jeg skal lige sige, at det er fuldstændig korrekt, at lyset i lampen var gået ud, men jeg kan konstatere, at den lyser igen. Jeg vil i første omgang foreslå, at vi prøver at køre videre, og jeg beder ordføreren lige blive stående, for der er et par korte bemærkninger, og at vi så lige får en lagt 30 sekunder på, hvis det ikke virker. Det er fejlanmeldt, og bare det, at det foreløbig har virket at anmelde den, må vi sige er godt. Vi fortsætter, og der er en kort bemærkning til fru Birgitte Vind.;31.0;15:30:47;9110;9079;2:31:19;2:31:50;40
Erling Bonnesen;Som jeg var inde på før, og det vil jeg henvise til igen, har jeg tillid til, at lovgivningen, og også dem, der sidder og skal lave de faglige vurderinger, selvfølgelig tager højde for ny viden osv., sådan at den viden, der er til rådighed, indgår i at tilvejebringe det beslutningsgrundlag, der skal etableres for at træffe en beslutning om, om der kan laves en parkeringsplads eller et byggeri, eller hvad der kan laves af aktiviteter på den pågældende matrikel, som der ønskes lavet nogle aktiviteter på. Skulle det modsatte vise sig, har ministeren også tilkendegivet, at så kigger vi selvfølgelig på det, men foreløbig har jeg som udgangspunkt tillid til de fagfolk, der tager sig af det.;39.0;16:29:34;12645;12606;3:30:06;3:30:45;40
