name,text,duration,start_clock,end_sec,start_sec,start_min,end_min,video_id
Søren Gade,Ministeren.,3.0,13:54:30,3322,3319,0:55:19,0:55:22,41
Kaare Dybvad Bek,"Jo, det er jeg sådan set enig i. Det har jeg også sat i gang. Jeg er blevet kontaktet af måske nogle af de samme gode folk, som har kontakt til ordføreren, i forhold til at der er nogle udfordringer på det her område, og det mener jeg da bestemt at vi skal kigge på. Man kan jo altid diskutere, hvad en sport er, men så længe vi klassificerer bl.a. dart, skak og andre ting som sport, kan jeg heller ikke se, hvorfor man ikke skulle klassificere e-sport under samme kategori. Så det er jeg i gang med. Men jeg synes også, at det er fair nok lige at give det lidt tid, så man kan undersøge, hvad problematikken er, og hvilke procedurer der er gået galt, siden folk oplever det på den måde, før vi sådan drager en konklusion om, hvad der skal gøres ved det.",38.0,13:54:33,3360,3322,0:55:22,0:56:00,41
Søren Gade,Spørgeren.,3.0,13:55:11,3363,3360,0:56:00,0:56:03,41
Steffen Larsen,"Hvor lang tid tager det så? Det her problem, der kom af SIRI's ændring i praksis, har jo sådan set varet i lidt over et år. For det var en ændring i praksis, SIRI foretog. Det skal vi jo ikke lige undervurdere; SIRI vælger jo at ændre praksis. Derfor er det lidt mærkeligt. Hvis vi to, hr. minister, var udenlandske dartspillere, kunne vi jo godt gå ned i Royal Arena og hygge ved at spille dart om pengepræmier og drikke øl, men vi kunne ikke gøre det samme, hvis det var Counter-Strike og Red Bull, det drejede sig om. Det synes jeg jo er en mærkværdighed. Er ministeren ikke enig i, at det må vi jo så enten få ført tilbage til, hvordan det var, eller i hvert fald få rettet på?",43.0,13:55:14,3406,3363,0:56:03,0:56:46,41
Søren Gade,Ministeren.,2.0,13:55:57,3408,3406,0:56:46,0:56:48,41
Kaare Dybvad Bek,"Jeg vil i hvert fald altid gerne sige ja til at spille dart og drikke øl med ordføreren, men det er måske ikke så meget inden for spørgsmålets ramme. Jeg vil bare sige, at jeg tager det meget alvorligt. Jeg mener, at det er en seriøs problemstilling. Af og til støder vi på problemer. Nu har vi haft diskussionen omkring udenlandske tøjmodeller, og hvad deres muligheder er for at komme og være her i et kort ophold. Det er måske ikke et stort problem, som alle danskere går og tænker på til hverdag, men for en gruppe af virksomheder betyder det noget, og derfor har jeg også sat mig for at se på det, ligesom der så i forbindelse med e-sport er en gruppe af virksomheder, for hvem det betyder noget, og det vil jeg selvfølgelig tage meget alvorligt og finde en løsning på.",33.0,13:55:59,3441,3408,0:56:48,0:57:21,41
Søren Gade,Så er det hr. Steffen Larsen med et afsluttende spørgsmål.,4.0,13:56:32,3445,3441,0:57:21,0:57:25,41
Steffen Larsen,"Så kan jeg jo slutte af med at spørge, om ikke ministeren vil med ud og have en tår øl og spille dart en dag. Jeg er efterhånden lidt rusten til Counter-Strike, så det tror jeg at vi skal droppe.",11.0,13:56:36,3456,3445,0:57:25,0:57:36,41
Søren Gade,Ministeren.,2.0,13:56:47,3458,3456,0:57:36,0:57:38,41
Kaare Dybvad Bek,"Ja, jeg vil gerne med til både dart og Counter-Strike. Det kan jeg stadig godt huske hvordan man spiller. Så tak for det. Men jeg følger op på sagen.",9.0,13:56:49,3467,3458,0:57:38,0:57:47,41
Søren Gade,"Tak for det. Det afslutter spørgsmålet. Vi siger tak til hr. Steffen Larsen fra Liberal Alliance. Det næste spørgsmål er ligeledes til udlændinge og integrationsministeren, og jeg giver nu ordet til hr. Alexander Ryle fra Liberal Alliance.",12.0,13:56:58,3479,3467,0:57:47,0:57:59,41
Søren Gade,Værsgo.,1.0,13:57:10,3480,3479,0:57:59,0:58:00,41
Alexander Ryle,"Jeg vil gerne starte med at læse spørgsmålet til udlændinge- og integrationsministeren op. Det lyder, som følger: Vil ministeren oplyse, hvordan regeringen forholder sig til Frontex’ meddelelse om, at 2023 havde det højeste antal illegale grænsekrydsninger ved EU’s ydre grænser siden 2016?",17.0,13:57:11,3497,3480,0:58:00,0:58:17,41
Søren Gade,Ministeren.,1.0,13:57:28,3498,3497,0:58:17,0:58:18,41
Kaare Dybvad Bek,"Tak for spørgsmålet. Jeg er enig i, at tallene fra Frontex understreger, at vi står i en migrationskrise. Vi skal tilbage til 2016 for at finde et år, hvor der var flere spontane asylansøgere, end der er i år. Det har enormt store konsekvenser. For det første er der tusindvis af mennesker, som dør på vej over. For det andet bliver rigtig mange mennesker, som egentlig har større asylkrav eller mere væsentlige asylkrav, efterladt i nærområderne. Det er derfor, vi i regeringen arbejder for et nyt europæisk asylsystem, hvor den irregulære migration bliver stoppet og man i stedet får en ordnet måde at søge asyl i Europa på. Jeg er tilfreds med, at der efter 3 års svære forhandlinger her kort før jul blev opnået enighed om hovedelementerne i den nye migrations- og asylpagt. Vi får sikkerheden styrket ved de ydre grænser. Der kommer bedre screening, obligatoriske grænseprocedurer, bedre registrering af asylansøgere og irregulære migranter, og vi arbejder også for at bekæmpe irregulær migration og smuglernetværk gennem styrket kontrol med EU's ydre grænser. Vi bidrager hvert år fra Danmarks side til Frontex med personel og kapacitetsbidrag i form af bl.a. fly, helikoptere, patruljebåde og køretøjer til de lande, der ligger i grænseområderne. Men det er vores klare overbevisning i regeringen, at der ud over de nuværende indsatser er brug for at forebygge og adressere den irregulære migration helt grundlæggende, og det er derfor, vi ønsker, at der skal laves en aftale med et tredjeland uden for EU. Det bruger jeg meget af min tid på at tale om og på at overbevise andre europæiske lande om, og jeg føler faktisk også, hvis jeg skal være ærlig, at der er en del, som lytter til det, og som også er interesseret i at ændre grundlæggende på den måde, som migrationen foregår til Europa på. Tak for ordet.",106.0,13:57:29,3604,3498,0:58:18,1:00:04,41
Søren Gade,"Hr. Alexander Ryle, værsgo.",1.0,13:59:15,3605,3604,1:00:04,1:00:05,41
Alexander Ryle,"Tak for det svar, minister, for tallene fra Frontex er jo bestemt også noget, der bekymrer os i Liberal Alliance. I 2015 så vi, hvordan migranter vandrede på danske motorveje, efter at den tyske kansler havde sagt: Wir schaffen das. Det stiller jo en enorm usikkerhed og mistillid til EU-systemet, fordi EU jo netop svigter deres opgave i at sikre effektive ydre grænser, som jo også er en forudsætning for, at vi kan have åbne indre grænser og dermed fri bevægelighed. Ministeren er jo selv inde på den aftale, der blev lavet før jul i EU, altså de her trilogforhandlinger om en ny asyl- og migrantpagt. Men i Danmark har vi jo et retsforbehold, som betyder, at EU ikke kan diktere dansk udlændingepolitik. Så derfor vil jeg gerne høre, om ministeren tror, at asyl- og migrantpagten vil mindske migrantpresset på først og fremmest Europa, men også hvilke konsekvenser det kommer til at have for et land som Danmark.",66.0,13:59:16,3671,3605,1:00:05,1:01:11,41
Søren Gade,Ministeren.,2.0,14:00:22,3673,3671,1:01:11,1:01:13,41
Kaare Dybvad Bek,"Der er jo mange stærke holdninger til den her aftale. Efter min bedste overbevisning tror jeg, det vil være et skridt i den rigtige retning, men ikke noget, der kommer til grundlæggende at løse problemet. Det er godt, at vi får bedre mulighed for at vende folk fra lande, der ikke har nogen asylkrav, rundt. F.eks. fik de forrige år i Østrig 109.000 asylansøgninger. Rigtig mange af dem var fra Bangladesh, som er et land, hvor næsten ingen har asylkrav. Det er godt, at vi kan vende dem rundt. Det er godt, at vi får bedre it-systemer på tværs af landene og har bedre styr på, hvem der er i Europa, men det løser ikke den grundlæggende tiltrækningskraft, som der er i Europa, på flygtninge, som det er nu.",39.0,14:00:24,3712,3673,1:01:13,1:01:52,41
Søren Gade,Spørgeren.,1.0,14:01:03,3713,3712,1:01:52,1:01:53,41
Alexander Ryle,"Er der visse dele af den her asyl- og migrationspagt, som regeringen mener vi i Danmark skal tilslutte os?",14.0,14:01:04,3727,3713,1:01:53,1:02:07,41
Søren Gade,Ministeren.,1.0,14:01:18,3728,3727,1:02:07,1:02:08,41
Kaare Dybvad Bek,"Ja, jeg mener, der er en række elementer i den her pagt, som er fornuftige, især når det kommer til de integrerede it-systemer, ETIAS og det, som hedder Eurodac, som man også lægger op til at gennemføre. Det synes jeg er åbenlyst fornuftige ting, og jeg synes, der er mange gode ting i det, men det er klart, at når det kommer til det, der handler om en tvungen omfordeling af flygtninge i EU, så mener jeg ikke, at vi skal tilslutte os det. Man skulle have betalt 20.000 euro pr. asylansøger. Vi betaler et større beløb end det, vi ellers skulle have betalt. Så jeg synes, vi sådan set er solidariske nok, men vi kommer ikke til at tage imod flygtninge gennem den fordelingsnøgle.",33.0,14:01:19,3761,3728,1:02:08,1:02:41,41
Søren Gade,Hr. Alexander Ryle med et afsluttende spørgsmål.,2.0,14:01:52,3763,3761,1:02:41,1:02:43,41
Alexander Ryle,"Når ministeren, som det jo lyder på ham, er ret bekymret for det, ligesom vi er i Liberal Alliance, mener ministeren så også, at der er behov for, at vi fra dansk side gør endnu mere for at forsøge at begrænse den irregulære migration? Altså, har regeringen tænkt sig at iværksætte nogle nationale initiativer, der kan støtte op om det arbejde, der kommer fra EU?",27.0,14:01:54,3790,3763,1:02:43,1:03:10,41
Søren Gade,Ministeren.,1.0,14:02:21,3791,3790,1:03:10,1:03:11,41
Kaare Dybvad Bek,"For nuværende har vi det næstlaveste asyltal pr. indbygger i Vesteuropa. Det er kun Portugal, der har et lavere tal end os. Så set i det store billede i europæisk perspektiv mener jeg ikke, at vores problem er, at vi får for mange til Danmark, og det er jo, fordi vi bl.a. har en meget effektiv hjemsendelsespolitik. Men jeg mener, og det er noget af det, jeg bruger meget tid på at overbevise europæiske kolleger om, at det er en rigtig god idé, at vi samlet set som Europæisk Union laver et asylsystem, som rent faktisk giver asyl til dem, der har behov for asyl, og ikke dem, som kommer først over Middelhavet, at vi henter flygtninge de steder i verden, hvor de ingen chance har for at komme til Europa, men som reelt bor i kæmpe flygtningelejre, f.eks. i det centrale Afrika. Det er det, som vi arbejder for, og det ved jeg også Liberal Alliance støtter op om.",43.0,14:02:22,3834,3791,1:03:11,1:03:54,41
Søren Gade,"Og det afslutter spørgsmålet. Vi siger tak til udlændinge- og integrationsministeren og tak til hr. Alexander Ryle fra Liberal Alliance. Vi byder nu velkommen til skatteministeren, og det næste spørgsmål bliver stillet af fru Christina Olumeko fra Alternativet.",7.0,14:03:05,3841,3834,1:03:54,1:04:01,41
Søren Gade,Værsgo.,23.0,14:03:12,3864,3841,1:04:01,1:04:24,41
Christina Olumeko,"Vil ministeren redegøre for, om det er rimeligt, at en andelsboligforening kun kan påklage en ansat grundværdi eksempelvis på baggrund af, at prisen på en solgt ejerlejlighed i området afviger fra den pris, som den standardiserede ejendomsværdi er ansat til, men ikke kan påberåbe sig eventuelt konstaterede handler for grunde udlagt til etagebebyggelse i området, jævnfør svaret fra ministeren selv den 27. november 2023?",28.0,14:03:35,3892,3864,1:04:24,1:04:52,41
Søren Gade,Ministeren.,2.0,14:04:03,3894,3892,1:04:52,1:04:54,41
Jeppe Bruus,"Tak til ordføreren for spørgsmålet, som jeg håber, at dem, der kigger med, også er klar over, er en anelse teknisk. Men til at starte med skal jeg pointere, at en andelsboligforenings klagemuligheder ikke er begrænset til priser på ejerlejligheder solgt i nærområdet. Som jeg også redegjorde for, sidst spørgeren og jeg drøftede dette, nemlig her i salen, er der flere elementer, man kan klage over. F.eks. kan man klage over forkerte BBR-oplysninger, eller at der er særlige karakteristika for ens ejendom, som man ikke mener er afspejlet i vurderingen. Spørgeren har ret i, at det ikke er muligt for en andelsboligforening at påberåbe sig konstaterede handelspriser for grunde udlagt til etagebeboelse i nærområdet. Det skyldes, at man ikke vurderer grunde under andelsboliger direkte ud fra handelsprisen. I stedet anvender man den såkaldte alternative omkostningsmodel. Det betyder, at hvis der er tale om en andelsboligforening i et etagebyggeri, vurderes grunden på samme måde, som en grund under en ejerlejlighed. Hvis der er tale om en andelsboligforening, som består af f.eks. rækkehuse, så vurderes grunden på samme måde som grunde under enfamilieshuse. Årsagen til, at vi ikke har en handelsværdinorm er, at der nogle steder i landet bliver handlet meget få ubebyggede grunde. Det betyder, at der ikke er tilstrækkelig datagrundlag til at sikre, at vurderingerne bliver ensartede og nogenlunde præcise, hvilket jo faktisk er hele formålet med det nye system. Tak.",91.0,14:04:05,3985,3894,1:04:54,1:06:25,41
Søren Gade,Spørgeren.,1.0,14:05:36,3986,3985,1:06:25,1:06:26,41
Christina Olumeko,"Tak til ministeren for svaret. Jeg tror, at der er mange, der mener, at klageadgangen og ikke mindst beregningen af grundværdierne bestemt ikke er gennemsigtige og kan virke meget forvirrende. Før jul var der eksempler på andelsboligforeninger, hvor vurderingerne af deres grundværdier kunne virke stærkt misvisende i forhold til valuarvurderingerne. Og i går havde Danmarks Radio en række artikler med historien om, at andelsboligforeninger på eksempelvis Nørrebro og Vesterbro havde grundværdier, der var langt over valuarvurderingen på ejendomme og grunde. Der er et eksempel på en grund, hvor grunden er vurderet til 60 mio. kr. af Skatteministeriet, mens en valuar har sat grunden og ejendommen til 37,4 mio. kr. Jeg tror, at når borgere oplever den slags, er der mange, der spørger sig selv om, hvordan det kan hænge sammen. Jeg tror, det virker meget ulogisk for mange mennesker. DR har så spurgt et stort uafhængigt revisionsfirma, der hedder BDO, om de her sager, og de har udtalt – citat start – at der tegner sig et billede af stærkt misvisende vurderinger. Citat slut. Mit ærinde er egentlig meget simpelt. Alternativet har ikke noget imod skat på fast ejendom, men vi ønsker et simpelt og gennemsigtigt system, for det tror vi er bedst for forholdet mellem stat og borgere på lang sigt. Vi skal have tillid til hinanden. Vi skal stole på systemet, og det skal være forudsigeligt og ikke vilkårligt. Vi mener ikke, at det her system er særlig gennemsigtigt, så for god ordens skyld vil jeg spørge ministeren, om ministeren i korte og generelle træk kan beskrive, hvordan den standardiserede ejendomsværdi bliver opgjort, for det er jo den værdi, som er afgørende for grundværdien?",107.0,14:05:37,4093,3986,1:06:26,1:08:13,41
Søren Gade,Ministeren.,1.0,14:07:24,4094,4093,1:08:13,1:08:14,41
Jeppe Bruus,"Tak for spørgsmålet. Altså, nu kan jeg jo kun svare og ikke stille spørgsmål den anden vej, men når BDO laver en opgørelse, tror jeg ikke, at det er DR, der har hoppet på den; så mon ikke det er BDO, der har lavet deres egen opgørelse over valuarvurderingerne og så sammenlignet dem med de grundvurderinger, der ligger i det nye system? Mon ikke de har pitchet den historie ind til DR, som så har lavet historien og blander tingene sammen her. For det er to forskellige ting, vi taler om. Det ene er en valuarvurdering, som bliver lavet, ud fra hvad en ejendom ville kunne købes til af en investor, der skal tjene penge på den, fordi der er andelsboliger, som man skal investere i. Den anden model, vi taler om, er en grundvurderingsmodel, som jeg lige har redegjort for. Det vil sige, at det er to forskellige ting, og når BDO blander de to ting sammen og kommer med nogle citater, som DR viderebringer, så er jeg faktisk lidt kritisk over for den historie. Man kunne også have gået fagligt ind i den historie og forklaret, hvad forskellen er på en valuarvurdering og på de vurderinger, der ligger herinde – og det vil jeg egentlig opfordre Alternativet til også at gøre.",61.0,14:07:25,4155,4094,1:08:14,1:09:15,41
Søren Gade,Spørgeren.,1.0,14:08:26,4156,4155,1:09:15,1:09:16,41
Christina Olumeko,"Jeg har lyst til at sige tak for svaret til ministeren, men jeg synes ikke helt, jeg fik svar på det, jeg spurgte om, som nemlig var opgørelsen af den standardiserede ejendomsværdi. Men jeg vil egentlig lade det ligge og så gå videre til noget andet, som jeg tænker måske er mere simpelt. Det er, om ministeren kan forklare logikken i at beregne grundværdien på etageejendomme med baggrund i værdien på etagelejligheder og ikke mindst forklare, hvorfor en lejligheds beliggenhed i stuen kontra øverste etage skal have indflydelse på grundværdien, altså det, som er værdien af grunden og selve jorden.",40.0,14:08:27,4196,4156,1:09:16,1:09:56,41
Søren Gade,Ministeren.,2.0,14:09:07,4198,4196,1:09:56,1:09:58,41
Jeppe Bruus,"Hvis du har en grund, der ligger med havudsigt, og du har en grund, der ligger tre rækker længere tilbage, og som ikke har havudsigt, er det så rimeligt, at den grund, der har havudsigt, antageligvis er mere værd end den grund, der ikke har havudsigt? Hvis du har en lejlighed, der ligger nede i stueetagen, og din udsigt er til de borgere, der går forbi, og du har en lejlighed, der ligger oppe på tiende etage og har udsigt ud over byens tage, hvad for en lejlighed er så mest værd, og hvilken grundværdi vil så være mest værd?",30.0,14:09:09,4228,4198,1:09:58,1:10:28,41
Søren Gade,Spørgeren med sit sidste spørgsmål.,2.0,14:09:39,4230,4228,1:10:28,1:10:30,41
Christina Olumeko,"Tak. Før i tiden havde vi norm, der hed, at grundværdien skulle afspejle grundens værdi i ubebygget tilstand, og det er man jo grundlæggende gået væk fra her, som jeg også hører ministeren mere eller mindre bekræfte, når man begynder at indblande værdien af ejerlejligheder og værdien af beliggenheden for forskellige lejligheder i beregningen. Jeg vil gerne spørge, om ministeren til slut kan bekræfte eller afkræfte, om den nye vurderingsnorm giver et mere retvisende billede af handelsprisen på ubebyggede grunde udlagt til etagebebyggelse end den hidtidige norm.",40.0,14:09:41,4270,4230,1:10:30,1:11:10,41
Søren Gade,Ministeren.,1.0,14:10:21,4271,4270,1:11:10,1:11:11,41
Jeppe Bruus,"Respekt for, at jeg får spørgsmål, men jeg håber, at spørgeren vil lytte til det, jeg svarer, for jeg svarede jo faktisk på det spørgsmål i den første runde. Jeg sagde, at der er utrolig få ubebyggede grunde, der bliver solgt. Spørgsmålet, som jeg hører det, går ud på, om man så skulle bygge vurderingerne på de ubebyggede grunde, der bliver solgt. Så ville vi få nogle enormt skæve vurderinger, for det er meget, meget få grunde. Den model har man jo testet, dengang man lavede det system, men det ville blive hamrende uretfærdigt.",28.0,14:10:22,4299,4271,1:11:11,1:11:39,41
Søren Gade,"Tak for det, og det afslutter spørgsmålet. Vi siger tak til skatteministeren og tak til fru Christina Olumeko fra Alternativet. Hermed er spørgetimen også afsluttet.",12.0,14:10:50,4311,4299,1:11:39,1:11:51,41
Søren Gade,"Jeg giver nu ordet til ordføreren for forslagsstillerne, fru Lisbeth Bech-Nielsen, Socialistisk Folkeparti. Værsgo.",18.0,14:11:02,4329,4311,1:11:51,1:12:09,41
Lisbeth Bech-Nielsen,"Det her beslutningsforslag er en udløber af et større udspil om kunstig intelligens, som jeg lavede på vegne af SF i foråret 2023, da det stod klart, at vi var i gang med noget af et tigerspring i forhold til nye teknologier, ikke mindst fremkomsten af ChatGPT, men siden hen er der jo kommet mange flere til. Udspillet havde nogle elementer, som jeg på det tidspunkt mente vi godt kunne igangsætte, inden forordningen om kunstig intelligens blev lavet færdig, og nogle af dem er blevet overflødiggjort, efter at den europæiske forordning er blevet lavet. Men der er altså nogle ting, som vi fra SF's side stadig væk mener – uagtet at vi nu har en forordning på plads; den er ikke udmøntet endnu – at vi bør tage stilling til, ikke mindst fra danske myndigheders side. Forordningen har rigtig meget fokus på virksomheder og krav til virksomheder. Vi synes også fra SF's side, at det er vigtigt, at vi stiller nogle krav til myndighederne og det offentlige Danmarks brug af AI, og derfor omhandler det her lovforslag nogle forskellige ting, bl.a. at relevante ministerier udstikker retningslinjer til deres ressortområder. Det kunne f.eks. være Erhvervsministeriet, der laver retningslinjer til danske virksomheder, som er noget, de faktisk efterspørger i høj grad. Det kunne også være Børne- og Undervisningsministeriet, som har nogle retningslinjer til forældre om, hvordan deres børn kan omgås kunstig intelligens. Det vil jeg komme nærmere ind på i min ordførertale, men jeg glæder mig til at høre, hvad ministeren og mine kolleger herinde har at sige til forslaget. Tak.",142.0,14:11:20,4471,4329,1:12:09,1:14:31,41
Søren Gade,"Tak for det. Vi siger tak til ordføreren for forslagsstillerne, fru Lisbeth Bech-Nielsen fra Socialistisk Folkeparti. Forhandlingen er nu åbnet, og den første, der får ordet, er digitaliseringsministeren.",12.0,14:13:42,4483,4471,1:14:31,1:14:43,41
Marie Bjerre,"Tak for det, og tak til SF for at sætte fokus på en række opmærksomhedspunkter i forbindelse med udvikling og brug af kunstig intelligens. Regeringen deler hensynene bag beslutningsforslaget. Vi er enige i, at der er brug for retningslinjer og vejleding i forhold til brugen af kunstig intelligens. For der er ingen tvivl om, at kunstig intelligens rummer et stort positivt potentiale. Vi har eksempelvis mulighed for at udnytte kunstig intelligens til at løse nogle af de største samfundsudfordringer i vores tid, eksempelvis grøn omstilling og mangel på arbejdskraft, og de muligheder skal vi gribe. Kunstig intelligens kan være en drivkraft bag vækst, udvikling og velstand til glæde for både borgere og virksomheder. Men samtidig vil jeg gerne slå fast, at det er afgørende for regeringen, at vi i forbindelse med udviklingen og anvendelsen af kunstig intelligens beskytter vores grundlæggende rettigheder. For mennesket skal være i centrum, og vi skal sikre, at udvikling og brug af kunstig intelligens sker med afsæt i vores demokratiske værdier. Derfor er det også vigtigt, at vi får sat nogle klare rammer for udviklingen af fremtidens digitalisering. I den forbindelse er jeg meget glad for, at vi den 8. december landede forhandlingerne om forordningen om kunstig intelligens. Det var kulminationen på lang tids hårdt arbejde fra dansk side. Nu har vi ikke bare en aftale i EU om udvikling og brug af kunst intelligens. Vi har også en aftale, som udgør de første bindende regler om kunstig intelligens i verden. Det er i sig selv et helt afgørende skridt for at beskytte vores rettigheder, samtidig med at vi sætter rammerne for etisk og sikker innovation. Med forordningen stilles der eksempelvis klare krav til anvendelse af kunstig intelligens, som er risikofyldt. Hvis anvendelsen er risikobetonet, pålægges der nogle strenge og specifikke krav til AI-systemerne. I forhold til risikovurdering, som forslagsstillerne ønsker gennemført straks, vil offentlig sagsbehandling, der påvirker borgernes grundlæggende rettigheder, blive betragtet som højrisiko. Forordningen indeholder altså allerede en risikovurdering, fordi den er baseret på en risikobaseret tilgang. Derudover indgår der lovkrav i forordningen, som skal modvirke forskelsbehandling på områder, hvor brug af kunstig intelligens medfører høj risiko for borgernes grundlæggende rettigheder. Derfor er der i vores optik heller ikke behov for at igangsætte et særskilt arbejde med at udarbejde principper for retfærdig anvendelse, som stillerne også foreslår, og der er ikke behov for at anlægge et udvidet forsigtighedsprincip. For nu, hvor aftalen er landet, kan vi påbegynde udrulning af implementeringen i overensstemmelse med forordningen. Hvis vi anlægger et udvidet forsigtighedsprincip, risikerer vi at hæmme innovation og forhindre, at vi udnytter de mange potentialer i teknologien. Derfor mener jeg, at det vil være en forkert tilgang, men vi skal selvfølgelig i gang med at lave vejledninger og retningslinjer i overensstemmelse med forordningen, så vores myndigheder og virksomheder er helt klar, når forordningen finder anvendelse. Det her område er åbenlyst vigtigt, men også helt nyt og kompliceret, og det er afgørende med både regulering og ordentlig vejledning til dem, som anvender kunstig intelligens. Derfor er det også vigtigt, at vi går klogt til værks, at vi tænker initiativerne sammen, at vi tænker os om, inden vi sætter i gang, og at vi arbejder sammen om fælles løsninger i EU. Når det er sagt, løser forordningen om kunstig intelligens ikke med et trylleslag alle udfordringer i forhold til kunstig intelligens. Som forslagsstillerne også bemærker, er forordningen endnu ikke trådt i kraft. Det kommer forventeligt til at ske trinvis allerede fra starten af 2025 og frem til midten af 2026, hvor næsten alle dele af ordningen vil finde anvendelse. Stillerne bag forslaget foreslår konkret, at regeringen straks indfører retningslinjer for myndighedernes anvendelse, risikovurderinger af kendt anvendelse og principper om retfærdig anvendelse. Det er vigtigt for mig at understrege, at der ikke er nogen, der sidder på hænderne og venter på, at alle dele af forordningen er trådt i kraft. Tværtimod er der allerede sat rigtig mange tiltag i gang, og jeg vil lige opridse nogle af dem her. Konkret har Datatilsynet udgivet en vejledning om, at offentlige myndigheders udvikling og brug af kunstig intelligens, som indebærer behandling af personoplysninger. Og Digitaliseringsstyrelsen har så sent som i går udgivet en guide til offentlige myndigheder og virksomheder om generativ kunstig intelligens og har allerede en guide til dataetik i brug og udvikling algoritmer. Desuden er der i Danmarks digitaliseringsstrategi fra november afsat 55 millioner kr. til strategisk arbejde med kunstig intelligens, og i strategien er der også afsat midler til etablering af en såkaldt regulatorisk sandkasse, hvor virksomheder og myndigheder kan modtage praksisnær vejledning om udvikling og brug af kunstig intelligens. Derudover ser jeg meget frem til at modtage anbefalingerne fra regeringens ekspertgruppe om techgiganter. Gruppen har set på netop techgiganters anvendelse af kunstig intelligens. Regeringen er også meget opmærksom på betydningen af kunstig intelligens i forhold til børn og unge. Eksempelvis er der med Danmarks digitaliseringsstrategi afsat 160 mio. kr. til teknologiforståelse i folkeskolens undervisning, og regeringen har nedsat en trivselskommission, som bl.a. skal fokusere på det gode digitale liv for børn og unge i forhold til tilstedeværelse på digitale platforme og sociale medier. Min og regeringens linje er, at Danmark skal have en ambitiøs tilgang til kunstig intelligens. Samtidig skal vi tage udfordringen ved brug af kunstig intelligens alvorligt, men uden at anlægge et udvidet forsigtighedsprincip, for vi har allerede igangsat en række initiativer på området, og herfra bør vejledning, retningslinjer m.v. implementeres klogt, så de stemmer med forordningen om kunstig intelligens. På den baggrund kan regeringen ikke tilslutte sig beslutningsforslaget. Tak for ordet.",401.0,14:13:54,4884,4483,1:14:43,1:21:24,41
Søren Gade,"Tak for det, der er foreløbig to korte bemærkninger. Fru Lisbeth Bech-Nielsen fra Socialistisk Folkeparti. Værsgo.",6.0,14:20:35,4890,4884,1:21:24,1:21:30,41
Lisbeth Bech-Nielsen,"Tak. Ministeren siger, at regeringen ikke sidder på hænderne. Det synes jeg faktisk regeringen gør på visse områder. Siden foråret 2023 har ingeniørforeningen IDA, Djøf og flere eksperter efterspurgt retningslinjer for brugen af AI på arbejdspladsen, uden at der er kommet nogen. Så kunne man sige: Men har vi behov for de her ting? Ja, det synes jeg faktisk vi har, for noget så banalt som at overholde loven sker ikke. Datatilsynet peger på, at danske myndigheder har svært ved at håndtere borgernes databeskyttelse, når de udvikler og bruger kunstig intelligens, og dermed ikke lever op til GDPR. Man kunne jo starte med at lave nogle retningslinjer, der opfordrede myndigheder og det offentlige Danmark til at starte med at leve op til den lov, der allerede findes, men det er åbenbart svært, og jeg mener det ikke på en nedladende måde, for det her er jo ubetrådt land. Men det kunne være noget så, hvad skal man sige, simpelt som f.eks. retningslinjer til kommunale sagsbehandlere om, at man selvfølgelig ikke sender borgernes sensitive personlige data ind i en chatbot for at få genereret et svar.",74.0,14:20:41,4964,4890,1:21:30,1:22:44,41
Søren Gade,Ministeren.,1.0,14:21:55,4965,4964,1:22:44,1:22:45,41
Marie Bjerre,"Det er jo korrekt, at udviklingen sker meget, meget hurtigt på det her område, og derfor er det også svært lovgivningsmæssigt at følge med. Forordningen om kunstig intelligens blev jo sådan set fremsat allerede i 2022 på et tidspunkt, hvor ikke engang ChatGPT havde fået sit folkelige gennembrud. Så derfor kommer lovgivningen jo på bagkant af udviklingen. Det er jo meget naturligt. Men jeg fastholder, at vi på ingen måde sidder på hænderne, og at vi er meget opmærksomme på at yde vejledning og rådgivning i brugen af kunstig intelligens. Det er også derfor, at Datatilsynet har udgivet vejledninger i forbindelse med offentlige myndigheders udvikling og brug af kunstig intelligens, og Digitaliseringsstyrelsen har altså også udgivet guides til både offentlige myndigheder og til virksomheder omkring brugen af kunstig intelligens. Så der sker jo meget på området i forhold til at vejlede og rådgive både offentlige myndigheder og virksomheder. Men for mig er det vigtigt, at den vejledning og rådgivning også bliver ved med at flugte med det, der kommer med kunstig intelligens-forordningen. Vi kan ikke gå videre end den.",61.0,14:21:56,5026,4965,1:22:45,1:23:46,41
Søren Gade,Fru Lisbeth Bech-Nielsen.,2.0,14:22:57,5028,5026,1:23:46,1:23:48,41
Lisbeth Bech-Nielsen,"Nej, og det er faktisk heller ikke det, beslutningsforslaget her handler om. Det handler om at lave nogle retningslinjer, som faktisk bliver efterspurgt derude. Det bliver efterspurgt af virksomheder, det bliver efterspurgt af kommuner, og det bliver efterspurgt af skoler; de siger: Kan I ikke hjælpe os med nogle retningslinjer? Det handler jo ikke om hård lovgivning, så at sige. Det handler om at klargøre, hvad det er for nogle regler, som vi allerede i dag har, så vi kan bruge de her nye teknologier på den bedst mulige måde og høste alle de gevinster, der er, uden at falde i alle de her fælder. Og jeg kan simpelt hen ikke forstå, at der er den modstand mod at give en hjælpende hånd til dem, der beder om det ude i vores samfund.",39.0,14:22:59,5067,5028,1:23:48,1:24:27,41
